Country Name+A1:AK40;Country Code;Variable;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
South Africa;ZAF;Manufacturing, value added (% of GDP);19,93919027;20,54628225;20,69900143;21,44976138;22,06088993;22,84949116;22,569205;21,92726307;21,93427077;22,31915667;22,51913434;21,7570473;21,18221373;21,65663042;21,26373431;23,06649858;23,35466562;21,5673838;21,41010785;22,46797287;22,80540517;24,86450776;24,1166002;23,87923233;23,34374276;22,16081137;22,35499767;22,77537522;23,0548928;23,48630004;23,74351096;23,1384261;22,30501454;21,38709412;21,01598175;21,24672967;20,26728629;19,91348664;19,32781307;18,52612948;18,96826643;19,03695787;19,0721823;18,50211188;17,98981452;17,37057973;15,59552455;15,44192483;15,60869108;14,50780436;13,85957361;12,86177002;12,48259185;12,36677578;12,48071139;12,51794447;12,48364435;12,5127045;12,45703328;12,40089127;11,755616;11,92234056;12,26695207;12,92013281
South Africa;ZAF;Manufacturing, value added (constant 2015 US$);6647634665;6946363346;7425238989;8474514658;9813186186;10634709665;11413255114;12281442695;12945170924;14240864423;15185596817;16150877101;16764176729;18319463804;19507869081;20258416068;20766231298;20070740108;21527052230;23304444746;25211555623;27535427910;26097703001;25628709168;27330341142;26431174871;26387961559;26969811936;28724695884;29261372273;28603761354;27297009640;26401843149;26353763329;27065314938;28824560412;29228104258;30017263068;29957228540;30136971917;32578066640;33620564775;34561940585;34042047078;35708282346;37923684398;40365281109;42525764187;43510262034;38886440805;41183592278;42433110126;43322698813;43763929858;43481553518;43400939046;43596014616;43513895160;44174019948;43865942974;38717934473;41308380345;41156231844;41341721172
South Africa;ZAF;Population, total;16520441;16989464;17503133;18042215;18603097;19187194;19789771;20410677;21050540;21704214;22368306;23031441;23698507;24382513;25077016;25777964;26480300;27199838;27943445;28697014;29463549;30232561;31022417;31865176;32768207;33752964;34877834;36119333;37393853;38668684;39877570;40910959;41760755;42525440;43267982;43986084;44661603;45285048;45852166;46364681;46813266;47229714;47661514;48104048;48556071;49017147;49491756;49996094;50565812;51170779;51784921;52443325;53145033;53873616;54729551;55876504;56422274;56641209;57339635;58087055;58801927;59392255;59893885;60414495
South Sudan;SSD;Fertility rate, total (births per woman);6,721;6,733;6,747;6,763;6,781;6,8;6,819;6,838;6,855;6,869;6,881;6,892;6,903;6,912;6,92;6,924;6,922;6,913;6,897;6,874;6,85;6,829;6,813;7,134;7,437;7,769;7,907;7,947;8,012;7,993;7,988;8,004;7,999;8,005;7,989;7,962;7,985;7,965;7,817;7,672;7,513;7,369;7,191;6,851;6,517;6,171;5,82;5,638;5,552;5,465;5,376;5,286;5,197;5,108;5,022;4,937;4,855;4,775;4,696;4,619;4,543;4,469;4,337;..
South Sudan;SSD;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10,61344352;6,176861844;..;..;..;..;..;..;..;..
South Sudan;SSD;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,657083;10,7156;9,326174;11,25789;23,72924;17,85185;11,42289;9,961302;11,02362;15,81931;..;15,81931;..
South Sudan;SSD;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36,70227814;..;..;..;..;..;..;..;..;..;47,90095901;..;..;..;..;..
South Sudan;SSD;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;26,83127975;..;..;..;..;..;..;..;..;..;34,52275848;..;..;..;..;..
South Sudan;SSD;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,0784;..;..;..;5,48403;..;..;..;..;..;..;..;..
South Sudan;SSD;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;10,54831028;..;..;..;11,23095036;..;..;..;..;..;..;..;..
South Sudan;SSD;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;22;..;..;..;..;..;..;..;..;..
South Sudan;SSD;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;39,15300921;40,06831964;41,02277263;..;..;..;..;..;..;..;..;..
South Sudan;SSD;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;4,45E+08;4,72E+08;4,88E+08;3,30E+08;..;..;..;..;..;..;..;..
South Sudan;SSD;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;1,838673419;2,610020805;2,331123774;2,063109892;2,715971552;4,017251079;2,675835618;3,534277011;..;..;..;..;..;..;..;..
South Sudan;SSD;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;348134867,8;553395238;484110173,3;413962568,8;312351138,3;522665242,4;359885161,4;424035514,1;..;..;..;..;..;..;..;..
South Sudan;SSD;Population, total;2907724;2948953;2992270;3036238;3088701;3143622;3185305;3221957;3261725;3301892;3342410;3396808;3464715;3542465;3629608;3718279;3808615;3901044;3995911;4092792;4192012;4293866;4398297;4502541;4603039;4706975;4819667;4893809;4814879;4706626;4750817;4867185;4956969;5018172;5142863;5302042;5434894;5589410;5699436;5850145;6114440;6394431;6686100;6992367;7317118;7662654;8029517;8417823;8823888;9229227;9714419;10243050;10701604;11106031;11213284;11194299;11066105;10658226;10395329;10447666;10606227;10748272;10913164;11088796
Sudan;SDN;Fertility rate, total (births per woman);6,647;6,628;6,692;6,75;6,803;6,849;6,902;6,941;6,971;7,002;7,027;7,059;7,012;6,96;6,954;6,933;6,903;6,871;6,837;6,779;6,728;6,679;6,64;6,597;6,547;6,487;6,425;6,355;6,282;6,231;6,168;6,116;6,053;5,961;5,874;5,788;5,707;5,596;5,504;5,447;5,38;5,327;5,248;5,172;5,094;5,039;5,044;5,065;5,074;5,05;5,017;4,96;4,895;4,903;4,912;4,898;4,829;4,761;4,681;4,617;4,542;4,457;4,384;..
Sudan;SDN;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;8,385412111;6,784071187;5,188945132;4,090689866;4,626355991;3,942449703;4,960978671;-0,539688851;4,537732343;10,99201503;9,172256247;9,074857174;6,685899287;2,061558075;-0,869915213;3,817408649;3,069250506;5,778875748;3,137226026;0,726863396;7,106962538;8,494119941;6,614530324;18,03560265;28,63458183;31,29764742;31,89931039;36,9555587;35,27025894;32,40623159;37,88917556;33,74008284;23,75565776;28,10070178;28,76371446;9,956507497;9,936129879;8,996933804;8,106206693;9,512723931;9,418187426;-1,172863476;5,11300711;4,650273517;6,719631809;4,990622888;..
Sudan;SDN;Bank deposits to GDP (%);4,298827;4,722875;5,104865;9,028693;6,352917;7,66971;8,258851;8,881544;8,490243;8,600964;8,629837;8,561747;10,53898;10,36584;11,06347;10,75563;10,51533;12,76578;13,61613;15,25395;14,4444;15,6925;22,49;24,07375;21,784;29,13077;23,74;18,68441;17,44233;14,55671;15,66158;15,89972;26,50563;19,59414;13,40403;10,54835;6,369527;5,97044;5,456022;5,247274;5,651955;6,569615;7,496175;8,370276;9,245529;11,12232;12,32537;11,46322;11,55625;14,81362;14,47162;13,16337;17,34662;13,95515;12,06682;12,45472;10,57828;15,99229;22,19519;17,78997;13,28573;15,24505;13,28573;15,24505
Sudan;SDN;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;78,15558624;..;..;..;..;..;..;..;65,80535126;..;..;..;..;..;..;..;..;..;73;..;..;..;..;..
Sudan;SDN;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;61,34587097;..;..;..;..;..;..;..;53,51737976;..;..;..;..;..;..;..;..;..;60,6971817;..;..;..;..;..
Sudan;SDN;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;31,4995;..;..;..;..;..;..;..;..;..;..;..;..
Sudan;SDN;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;31,26280022;31,32541084;32,88238907;36,37863159;36,64284897;35,41133881;35,23551178;37,75345993;42,25091171;42,98516083;38,52983856;42,67589188;45,3667984;46,80342102;47,60297012;46,16238022;48,97964096;48,36204147;..;..;..;..;..
Sudan;SDN;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;6,6;5,6;5,1;5,4;4,4;2,4;..;..;..;..
Sudan;SDN;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;31,96525197;33,50678346;39,37579027;45,09317532;46,08246108;46,42397803;47,11186539;48,60900497;47,26716289;42,10252072;38,61106795;39,55069746;37,2050916;50,1413009;54,054896;60,23898889;61,39235488;54,70860967;51,88547221;60,78454931;58,91754578;59,45805748;57,30206277;59,19757945;58,43558702;59,17294164;55,57288488;54,09693596;80,08843823;82,51335528;69,32060941;81,35560859;86,27485843;87,1961445;102,9770001;114,5947868;123,2400344;134,0704098;153,8174141;179,3423834;195,1793547;217,3505463;220,2791032;263,5174293;..;..;..;..;..;..;..;..;..
Sudan;SDN;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;495000000;564000000;610000000;646000000;690000000;749000000;802000000;865000000;964000000;817000000;841000000;901000000;933000000;993000000;1230000000;1340000000;1380000000;1380000000;1370000000;1520000000;1660000000;1630000000;1690000000;1860000000;1860000000;2060000000;2150000000;1970000000;2420000000;2570000000;2840000000;3090000000;3350000000;3470000000;3830000000;4520000000;5020000000;5510000000;7240000000;7,50E+09;8,46E+09;9,44E+09;1,03E+10;1,14E+10;1,30E+10;..;..;..;..;..;..;..;..
Sudan;SDN;Manufacturing, value added (% of GDP);4,462009179;4,415218412;4,367567568;4,697130712;5,006206041;5,53791187;7,409556974;7,289619439;7,223553578;7,135084719;6,796116505;6,41315261;6,141568355;5,842277182;6,035545883;6,085506729;5,75031044;5,353860294;5,693892184;6,24429129;6,794164302;6,802109852;6,588504089;7,030432182;7,742657507;8,090037408;8,215057173;8,456174201;8,256476464;8,304225294;8,3363334;6,242697053;5,701082855;5,299432421;5,184338187;4,627631795;8,865233766;8,445334928;8,506433274;8,340737867;8,301581589;6,44579943;6,41767752;5,917529662;5,556734196;5,057505194;4,527741365;4,496305856;4,50574782;5,134511309;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Sudan;SDN;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..
Sudan;SDN;Population, total;8326462;8577490;8841338;9115091;9406702;9712785;10014505;10320500;10638899;10966145;11305206;11668921;12057260;12469591;12950962;13497543;14066007;14667218;15305806;15973034;16673586;17404336;18128631;18733995;19165837;19517196;19887452;20230532;20453819;20718709;21090886;21453711;21780059;22163251;22703631;23290602;23862258;24454372;25029144;25634162;26298773;26947253;27570318;28188977;28831550;29540577;30332968;31191163;32065241;32948155;33739933;34419624;35159792;35990704;37003245;38171178;39377169;40679828;41999059;43232093;44440486;45657202;46874204;48109006
Tanzania;TZA;Fertility rate, total (births per woman);6,725;6,754;6,758;6,77;6,775;6,777;6,791;6,798;6,835;6,878;6,909;6,944;6,951;6,962;6,998;7,001;6,989;6,987;6,979;6,954;6,906;6,851;6,796;6,749;6,669;6,569;6,475;6,399;6,371;6,289;6,195;6,135;6,078;6,011;5,927;5,865;5,848;5,838;5,789;5,734;5,686;5,665;5,623;5,605;5,607;5,61;5,563;5,485;5,425;5,357;5,293;5,207;5,098;5,122;5,122;5,088;5,033;4,993;4,923;4,864;4,795;4,726;4,661;..
Tanzania;TZA;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;36,81913902;34,69844358;35,90991798;34,60131888;33,48901463;37,79608933;38,69944273;38,71460443;18,03521707;14,8730557;17,12749991;17,08726133;20,63465798;22,6168195;25,29322317;25,36112429;27,56129961;26,4557998;29,33605431;29,34293347;25,07276964;22,58420544;22,23688702;23,18828843;24,47046599;25,6840524;29,85343219;30,60917576;31,71075098;32,58305962;36,4334818;37,05474475;35,89844851;..
Tanzania;TZA;Bank deposits to GDP (%);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;11,16691;11,90532;12,93083;13,94306;15,10398;17,31549;17,11434;17,00023;14,96514;13,58983;8,818066;8,795704;9,389697;12,1948;13,37982;13,90392;13,46477;16,14256;17,66335;18,59592;17,9753;18,72569;20,25419;19,85279;19,43319;18,25625;18,39624;19,24841;16,78514;16,69519;15,93474;15,59524;15,53157;..;15,53157;..
Tanzania;TZA;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;81,75330353;..;..;..;..;..;..;..;..;..;..;..;..;..;78,3960495;..;..;..;..;..;..;..;74,56051636;..;85,94000244;..;..;85,75514221;..;..;..;..;..;..;88,40000153;..
Tanzania;TZA;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;59,11380005;..;..;..;..;..;..;..;..;..;..;..;..;..;69,43090057;..;..;..;..;..;..;..;67,80069733;..;78,10059357;..;..;77,88722992;..;..;..;..;..;..;82,01999664;..
Tanzania;TZA;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;23,93899;24,55251;26,54777;..;..;..;..;..
Tanzania;TZA;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;2,720360041;2,784399986;2,742949963;2,849189997;3,156359911;3,195859909;3,300120115;3,431430101;3,472219944;3,531349897;3,45449996;3,181910038;3,159590006;3,176009893;3,133280039;3,472539902;3,618449926;3,848929882;4,180109978;4,441100121;..;5,213739872;5,249720097;5,271520138;5,191889763;5,142069817;5,061019897;5,558290005;..;..;..;..;..;..;..;..;..;..;..;..;33,35816956;..;..;..;31,18419075;27,23949051;26,38562965;26,82329941;28,70594978;30,07389069;30,6283493;27,90806961;..;..
Tanzania;TZA;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;16,6;16,7;15,1;13,6;12,6;12,6;..;..;..;..
Tanzania;TZA;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;30,08752774;31,79018696;33,25948801;33,37307473;33,67433264;34,14708509;34,03109101;33,24114125;35,51061158;35,44471379;36,39849922;34,4879361;32,68665865;33,26138747;34,86987489;38,9722808;39,25406488;42,7062358;45,09675978;49,72141507;53,10345438;52,24663617;47,73610554;48,31354803;55,95536738;59,92151823;54,77280674;59,52217121;55,04515076;57,45174692;61,0767311;66,37594571;66,32038995;77,76151323;77,61253596;63,72951743;79,75262161;84,29963795;70,97694971;94,98891467;85,94013564;96,30408083;98,67290426;101,9393027;..;..;..;..;..;..;..;..;..
Tanzania;TZA;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;491000000;537000000;582000000;605000000;633000000;666000000;687000000;695000000;768000000;792000000;824000000;830000000;849000000;922000000;1020000000;1150000000;1270000000;1380000000;1510000000;1630000000;1820000000;1820000000;1910000000;1780000000;1920000000;2030000000;1980000000;2150000000;2380000000;2480000000;2750000000;2860000000;2660000000;2890000000;3610000000;3530000000;4180000000;4410000000;4160000000;5,27E+09;5,09E+09;5,59E+09;5,94E+09;6,22E+09;6,30E+09;..;..;..;..;..;..;..;..
Tanzania;TZA;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;5,841992622;5,624287415;5,257618593;4,808086671;4,716284392;4,571667569;4,648427793;4,323046043;11,07117357;10,22858507;9,861512994;9,468891997;9,370214025;9,379081764;9,193377239;9,026503074;8,821439254;8,817414345;8,744588961;8,666675269;8,665829302;9,54869846;9,438233264;9,110895166;9,120109;7,855564961;7,813717838;7,665587155;8,073823151;8,501810556;8,03212809;8,024874633;8,183102341;8,384997642
Tanzania;TZA;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;946119404,4;963749507,6;924731631,2;930522863,6;928736865,2;943838277,7;989319346,5;1038787966;1121881101;1189889133;1247577147;1310062512;1407511715;1533626732;1677477753;1838146929;1992504834;2164371082;2410226939;2517732195;2742712385;2925890680;3048879845;3162214511;3477445167;3724631272;4127510630;4467452910;4836154815;5053781781;5182034716;5430772383;5702311002;6004533485
Tanzania;TZA;Population, total;10042458;10337891;10644622;10960161;11289556;11630603;11981932;12346286;12739965;13167782;13618192;14092218;14595699;15123504;15671316;16243826;16838919;17454627;18080005;18698636;19297659;19890930;20499922;21170717;21857176;22569625;23324270;24099415;24844147;25522898;26206012;26890906;27580723;28469017;29598323;30560071;31140733;31785846;32626498;33499772;34463704;35414469;36353531;37333918;38360879;39439505;40562052;41716497;42870884;43957933;45110527;46416031;47786137;49253643;50814552;52542823;54401802;56267032;58090443;59872579;61704518;63588334;65497748;67438106
Togo;TGO;Fertility rate, total (births per woman);6,717;6,753;6,803;6,85;6,873;6,902;6,935;6,959;6,976;7,039;7,066;7,103;7,118;7,128;7,15;7,153;7,144;7,111;7,063;6,999;6,936;6,865;6,772;6,696;6,616;6,535;6,461;6,385;6,302;6,219;6,133;6,049;5,947;5,845;5,745;5,646;5,543;5,441;5,384;5,335;5,269;5,23;5,194;5,145;5,075;5,069;5,078;5,092;5,052;5,034;5,007;4,917;4,806;4,723;4,655;4,594;4,56;4,503;4,442;4,385;4,323;4,257;4,196;..
Togo;TGO;Gross savings (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;39,44705616;14,68044891;20,91607281;22,82441311;21,8848867;28,1169238;24,44123029;18,01388906;14,3231832;15,82504688;17,65358211;22,35410891;21,16774288;17,95368785;14,50863614;11,61329897;33,19581999;32,12233727;31,55867774;4,230882323;29,88134479;32,18015372;20,6719456;21,27580374;14,32787615;14,45217903;22,85268244;21,23396884;24,85087939;26,6645361;29,06969972;18,7800088;13,7106764;12,3200906;11,63763261;10,1639173;10,93115904;13,90371232;11,99623784;12,41820293;14,93276056;16,73948677;12,96480569;15,32528355;16,50522615;17,80927973;21,05042052;..;..;..
Togo;TGO;Bank deposits to GDP (%);3,367002;3,322579;4,074073;4,188032;4,815723;5,424838;5,348398;6,298245;7,767948;9,708349;11,17238;10,37263;9,60638;10,53863;16,07116;13,45427;17,875;16,50209;23,34462;23,34845;18,34611;18,77935;22,95074;24,42735;31,26036;29,97956;32,28797;30,51199;29,26704;28,63563;28,58512;28,22044;25,03926;29,16055;21,54207;19,13397;16,83177;15,35893;13,76731;13,39417;13,94531;13,92634;14,23217;17,00159;19,40887;20,67434;22,9591;25,246;26,73791;29,46365;30,941;34,19684;36,96392;37,04668;41,25766;42,73921;32,75859;33,83873;34,52346;33,96513;37,80123;40,61759;37,80123;40,61759
Togo;TGO;Literacy rate, youth total (% of people ages 15-24);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;74,43956757;..;..;..;..;..;76,45294189;..;..;81,73599243;..;79,88591003;..;..;79,65999603;84,29010773;..;..;..;87,89144135;..;..;..;..
Togo;TGO;Literacy rate, adult total (% of people ages 15 and above);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;53,17760086;..;..;..;..;..;56,88837051;..;..;57,09337997;..;60,40993881;..;..;..;63,74562073;..;..;..;66,53707886;..;..;..;..
Togo;TGO;School enrollment, secondary (% net);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;15,77007;..;..;..;..;..;..;..;20,27586;23,46562;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;41,01339;..;..;..;..;..;..
Togo;TGO;School enrollment, secondary (% gross);..;..;..;..;..;..;..;..;..;..;..;6,444690228;7,767829895;8,701069832;10,19233036;12,81966019;16,62614059;20,42913055;23,5553894;27,14254951;29,63816071;..;28,2235508;24,84527016;20,4881897;17,65196991;18,1477108;17,7696991;20,09089088;18,54495049;20,74039078;19,72113991;19,45179939;..;20,68664932;22,43891907;23,83276939;24,20693016;..;29,88261986;32,48205185;35,35440826;39,47232819;41,60942078;43,01184082;45,30810928;47,13790131;43,75387955;..;..;..;53,69329071;..;..;..;..;..;61,23852158;..;..;..;64,29090118;..;..
Togo;TGO;Price of electricity (US cents per kWh);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;21,4;21,7;19,8;18,4;17;17,6;..;..;..;..
Togo;TGO;Electric power consumption (kWh per capita);..;..;..;..;..;..;..;..;..;..;..;61,74987683;59,20957788;53,53612371;68,97016122;71,32289628;66,93463871;101,496754;114,724883;73,15553882;60,25136446;64,59628178;71,44409351;64,9260307;74,2518201;75,52806707;75,01373798;79,26820496;79,377679;84,22659132;88,49450212;82,2010844;90,59429124;69,14489828;78,67835993;99,54280411;101,8920201;103,2106346;104,2658699;111,1352829;93,64950525;97,36803134;94,66939365;101,2728092;105,476551;107,5005817;106,3967424;100,2060839;102,5314336;121,2760744;121,274739;131,7296203;141,1941007;141,2844984;151,4739278;..;..;..;..;..;..;..;..;..
Togo;TGO;Electricity production (kWh);..;..;..;..;..;..;..;..;..;..;..;153000000;151000000;101000000;133000000;136000000;119000000;208000000;236000000;106000000;51000000;53000000;78000000;55000000;148000000;111000000;107000000;111000000;119000000;128000000;158000000;283000000;167000000;289000000;247000000;309000000;238000000;144000000;301000000;214000000;175000000;123000000;152000000;176000000;186000000;189000000;221000000;196000000;123000000;126000000;1,79E+08;1,28E+08;1,11E+08;9,30E+07;1,45E+08;8,10E+07;..;..;..;..;..;..;..;..
Togo;TGO;Manufacturing, value added (% of GDP);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;19,09799614;16,18029766;15,10658719;14,59519139;14,23234566;11,95656125;14,54806093;16,18088407;14,88533053;13,40960195;13,00994904;13,2525356;12,63354568;12,9535861;12,60000476;12,61904435;12,69169029
Togo;TGO;Manufacturing, value added (constant 2015 US$);..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;..;240293675,1;244960104,7;207632453,8;226296279,2;256625232,5;267946943,5;279268635,2;258512177,7;211338426,6;232094884,2;243416575,9;245303521,6;260361386,8;304332764,1;346257264,7;364334231,2;374591704,5;232496808,8;289329851,7;359881043,2;369485613,8;380028014,9;345311898,5;345311898,5;435885510;472391182;505068979,8;460056562,6;455987482,1;487687254,5;538953786,4;550454312,6;524482752,5;563583489,6;569609114,8;593712262,7;573168457,6;757520729,6;872111252,4;856719398,7;988186668,6;984043963,9;1043362695;1066426027;1180942260;..;..;..
Togo;TGO;Population, total;1651367;1678788;1706841;1736697;1772652;1820396;1882458;1957164;2038765;2120486;2197383;2267211;2330704;2390909;2450335;2509713;2569671;2630626;2693400;2761240;2838110;2925865;3023343;3126635;3232244;3336508;3439370;3544927;3653420;3763657;3875947;3990215;4106219;4078392;4092612;4279566;4445883;4592550;4728297;4867941;5008035;5145426;5281538;5421001;5565218;5711597;5874240;6047537;6222482;6398624;6571855;6748672;6926635;7106229;7288383;7473229;7661354;7852795;8046679;8243094;8442580;8644829;8848699;9053799
Tunisia;TUN;Fertility rate, total (births per woman);6,942;6,97;6,993;7,009;7,015;7,1;7,052;6,955;6,835;6,685;6,517;6,359;6,264;6,185;6,111;6,026;5,936;5,772;5,511;5,294;5,105;5,05;4,91;4,786;4,669;4,516;4,358;4,1;3,851;3,585;3,471;3,324;3,175;3,017;2,856;2,673;2,505;2,359;2,219;2,099;2,049;1,997;1,969;1,979;1,976;1,981;1,977;1,989;2,011;2,046;2,105;2,191;2,216;2,24;2,252;2,251;2,238;2,221;2,174;2,148;2,114;2,086;2,064;..
